admin_dong_code,sgg_nm,admin_dong_name,duvi_year,store_adm_code,store_시도명,store_자치구,store_행정동,store_연도,store_총 업소수,store_과학·기술 수,store_교육 수,store_보건의료 수,store_부동산 수,store_소매 수,store_수리·개인 수,store_숙박 수,store_시설관리·임대 수,store_예술·스포츠 수,store_음식 수,store_source_year,store_is_latest_substitute,population_adm_cd,population_adm_nm,population_year,population_population,population_pop_change_yoy,population_pop_change_base,population_pop_index,population_decline_level,population_source_year,population_is_latest_substitute,housing_type,housing_type_ko,housing_lawd_cd,housing_umd_nm,housing_year,housing_partial_year,housing_annual_total_rent_count,housing_annual_jeonse_count,housing_annual_trade_count,housing_annual_median_jeonse_deposit,housing_annual_avg_jeonse_deposit,housing_annual_median_trade_price,housing_annual_avg_trade_price,housing_jeonse_to_trade_ratio,housing_jeonse_ratio_level,housing_ratio_available,housing_rent_count_base,housing_jeonse_count_base,housing_jeonse_deposit_base,housing_trade_count_base,housing_trade_price_base,housing_rent_avg_building_age,housing_trade_avg_building_age,housing_combined_avg_building_age,housing_admin_match_source,housing_admin_match_address,housing_admin_match_lat,housing_admin_match_lon,housing_source_year,housing_is_latest_substitute,life_childcare_count,life_kindergarten_count,life_elementary_school_count,life_middle_school_count,life_high_school_count,life_school_count,life_education_facility_count,life_childcare_education_facility_count,life_hospital_count,life_emergency_medical_count,life_public_health_count,life_medical_facility_count,life_library_count,life_public_library_count,life_culture_facility_count,life_social_welfare_count,life_welfare_facility_count,life_elderly_welfare_count,life_child_welfare_count,life_disabled_welfare_count,life_mental_welfare_count,life_family_welfare_count,life_homeless_welfare_count,life_facility_count,life_safety_facility_included,life_safety_facility_note,life_childcare_education_score,life_medical_score,life_culture_score,life_welfare_score,life_childcare_education_ratio,life_medical_ratio,life_culture_ratio,life_welfare_ratio,life_facility_score,life_facility_grade,life_facility_grade_label,life_source_period,life_is_static_supplement,bus_stop_count,bus_row_count,bus_ride_count_sum,bus_alight_count_sum,bus_total_flow_count,bus_ride_minus_alight_sum,bus_alight_minus_ride_sum,bus_abs_imbalance_sum,bus_ride_ratio,bus_alight_ratio,bus_net_outflow_ratio,bus_net_flow_type,bus_observed_days_mean,bus_raw_row_count_sum,bus_ride_more_stop_count,bus_alight_more_stop_count,bus_balanced_stop_count,bus_data_start_date,bus_data_end_date,bus_data_year,bus_data_note,bus_source_period,bus_is_static_supplement,subway_station_count,subway_row_count,subway_ride_count_sum,subway_alight_count_sum,subway_total_flow_count,subway_net_inflow_sum,subway_abs_net_inflow_sum,subway_observed_days_mean,subway_net_inflow_station_count,subway_net_outflow_station_count,subway_balanced_station_count,subway_net_inflow_ratio,subway_data_start_date,subway_data_end_date,subway_data_year,subway_data_note,subway_source_period,subway_is_static_supplement,sdot_sensor_count,sdot_row_count,sdot_visitor_sum,sdot_visitor_daily_avg_mean,sdot_visitor_daily_avg_median,sdot_zscore_value_mean,sdot_zscore_value_max,sdot_observed_records_sum,sdot_observed_days_mean,sdot_visitor_min,sdot_visitor_max,sdot_data_start_date,sdot_data_end_date,sdot_data_year,sdot_data_note,sdot_source_period,sdot_is_static_supplement,energy_complex_count,energy_row_count,energy_observed_months_mean,energy_observed_months_median,energy_hheat_period_avg_mean,energy_hheat_period_avg_median,energy_hwaterHot_period_avg_mean,energy_hwaterHot_period_avg_median,energy_hgas_period_avg_mean,energy_hgas_period_avg_median,energy_helect_period_avg_mean,energy_helect_period_avg_median,energy_hwaterCool_period_avg_mean,energy_hwaterCool_period_avg_median,energy_heat_cost_period_avg_mean,energy_heat_cost_period_avg_median,energy_waterHot_cost_period_avg_mean,energy_waterHot_cost_period_avg_median,energy_gas_cost_period_avg_mean,energy_gas_cost_period_avg_median,energy_elect_cost_period_avg_mean,energy_elect_cost_period_avg_median,energy_waterCool_cost_period_avg_mean,energy_waterCool_cost_period_avg_median,energy_total_cost_period_avg_mean,energy_total_cost_period_avg_median,energy_data_start_month,energy_data_end_month,energy_data_year,energy_data_note,energy_source_period,energy_is_static_supplement,duvi_year_rule,living_유입_생활인구,living_순유입_생활인구,living_population_match_status,living_population_missing_reason,score__store_총 업소수,score__store_음식 수,score__store_소매 수,score__store_예술·스포츠 수,score__store_숙박 수,domain_score__상권,domain_variable_count__상권,score__population_population,score__population_pop_change_yoy,score__population_pop_change_base,score__population_pop_index,score__population_decline_level,domain_score__인구,domain_variable_count__인구,score__housing_annual_trade_count,score__housing_annual_total_rent_count,score__housing_jeonse_to_trade_ratio,score__housing_combined_avg_building_age,domain_score__주택시장_주거위험,domain_variable_count__주택시장_주거위험,score__life_facility_score,domain_score__생활시설,domain_variable_count__생활시설,score__bus_total_flow_count,domain_score__버스교통,domain_variable_count__버스교통,score__subway_total_flow_count,domain_score__지하철교통,domain_variable_count__지하철교통,score__sdot_visitor_daily_avg_mean,domain_score__SDOT유동,domain_variable_count__SDOT유동,score__energy_helect_period_avg_mean,score__energy_total_cost_period_avg_mean,domain_score__에너지,domain_variable_count__에너지,score__living_유입_생활인구,score__living_순유입_생활인구,domain_score__생활인구,domain_variable_count__생활인구,duvi_score,duvi_domain_count_used,duvi_variable_count_used,duvi_grade,duvi_grade_label
11120510,은평구,녹번동,2026,11120510.0,서울특별시,은평구,녹번동,2025.0,1180.0,163.0,144.0,38.0,87.0,183.0,153.0,12.0,59.0,47.0,294.0,2025,Y,11120510.0,녹번동,2024.0,34843,-0.96,-6.54,93.46,,2024,Y,apartment,아파트,11380.0,녹번동,2026.0,true,710.0,288.0,230.0,28937.5,28644.254999999997,73066.66666666667,70320.01,46.40333333333333,보통,true,-275.3,-326.2,10.455,82.61999999999998,-0.6266666666666675,18.62,22.92,19.6925,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 녹번동,37.6059455771629,126.92896584604944,2026.0,N,14,4,3,0,0,3,7,21,36,1,1,37,0,0,0,24,24,14,5,2,0,1,1,82,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,85.21,47.42,28.52,97.18,25.61,45.12,0.0,29.27,64.58,2.0,풍부,latest/static 생활시설,Y,18,18,362329,243134,605463,119195,-119195,237521,59.84,40.16,19.69,ride_more_than_alight,60.17,2394,10,8,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1186103,1155524,2341627,-30579,119257,61.0,1,1,0,-1.31,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,33309,925.25,925.25,-1.1663,-1.1663,5100,36.0,0.0,49.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,6598109.95,-31277.64999999944,matched,,8.4634,11.023,6.7845,12.7371,2.8986,8.3813,5,67.2408,11.2603,22.9269,22.9269,,31.0887,4,15.6101,11.289,72.5407,74.9168,43.5891,4,63.6761,63.6761,1,2.1861,2.1861,1,12.5727,12.5727,1,1.7306,1.7306,1,,,,0,15.6835,27.0261,21.3548,2,23.0724,8,19,3,다소 높음
11120520,은평구,불광1동,2026,11120520.0,서울특별시,은평구,불광1동,2025.0,1047.0,80.0,89.0,82.0,82.0,214.0,135.0,8.0,37.0,39.0,281.0,2025,Y,11120520.0,불광1동,2024.0,35839,-0.42,-5.54,94.46,,2024,Y,apartment,아파트,11380.0,불광동,2026.0,true,1197.0,475.0,387.0,24900.0,25274.8375,60687.5,60725.8875,50.05,보통,true,-252.5,-302.99,12.7975,6.529999999999987,7.014999999999999,18.41,23.11,20.7575,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 불광동,37.62071670522986,126.93394813044122,2026.0,N,14,4,2,0,0,2,6,20,91,0,0,91,1,1,1,9,9,5,2,1,0,0,0,121,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,82.63,88.38,75.59,63.15,16.53,75.21,0.83,7.44,77.44,1.0,매우 풍부,latest/static 생활시설,Y,25,25,318954,417926,736880,-98972,98972,310228,43.28,56.72,-13.43,alight_more_than_ride,61.0,2684,11,14,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,4828908.61,-45613.48999999929,matched,,7.4655,10.5323,8.0592,10.5691,1.9324,7.7117,5,69.1639,11.4285,23.1756,23.1756,,31.7359,4,26.3122,19.1655,70.0617,72.6288,47.042,4,78.8771,78.8771,1,2.6606,2.6606,1,0.0,0.0,1,,,0,,,,0,11.0179,25.1462,18.082,2,26.587,7,18,2,높음
11120550,은평구,갈현1동,2026,11120550.0,서울특별시,은평구,갈현1동,2025.0,1043.0,66.0,72.0,45.0,59.0,182.0,127.0,15.0,24.0,69.0,384.0,2025,Y,11120550.0,갈현1동,2024.0,13887,-2.33,-39.12,60.88,,2024,Y,apartment,아파트,11380.0,갈현동,2026.0,true,638.0,206.0,221.0,23475.0,24557.004999999997,67825.0,67906.58249999999,50.7,보통,true,-243.19,40.000000000000014,95.83,-209.07,28.369999999999994,17.705000000000002,18.6025,18.1575,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 갈현동,37.625300691652384,126.91819147039644,2026.0,N,5,1,0,0,0,0,1,6,56,1,0,56,0,0,0,10,10,6,2,2,0,0,0,72,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,9.15,69.95,28.52,68.9,8.33,77.78,0.0,13.89,44.13,4.0,부족,latest/static 생활시설,Y,25,25,385366,357328,742694,28038,-28038,162752,51.89,48.11,3.78,ride_more_than_alight,61.0,3154,9,16,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,2372596,2252215,4624811,-120381,120381,61.0,0,1,0,-2.6,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,3983294.85,-40996.48999999976,matched,,7.4355,14.4205,6.7434,18.6992,3.6232,10.1844,5,26.7774,10.8335,14.8237,14.8237,,16.8146,4,14.9966,10.1245,69.6198,78.2144,43.2388,4,39.5035,39.5035,1,2.6816,2.6816,1,24.8316,24.8316,1,,,0,,,,0,8.7879,25.7516,17.2698,2,22.0749,7,18,4,보통
11120560,은평구,갈현2동,2026,11120560.0,서울특별시,은평구,갈현2동,2025.0,1170.0,77.0,166.0,30.0,47.0,244.0,164.0,5.0,33.0,71.0,333.0,2025,Y,11120560.0,갈현2동,2024.0,26433,-1.04,-7.66,92.34,,2024,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2,3,5,10,14,22,34,1,0,34,0,0,0,11,11,4,4,2,0,0,1,67,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,87.56,42.25,28.52,75.82,32.84,50.75,0.0,16.42,58.54,2.0,풍부,latest/static 생활시설,Y,28,28,569196,391075,960271,178121,-178121,425953,59.27,40.73,18.55,ride_more_than_alight,61.0,4633,7,21,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,3855452.34,-27173.88000000036,matched,,8.3884,12.4953,9.2928,19.2412,1.2077,10.1251,5,51.0021,11.2354,22.6484,22.6484,,26.8836,4,,,,,,0,56.5366,56.5366,1,3.4672,3.4672,1,0.0,0.0,1,,,0,,,,0,8.4508,27.5643,18.0075,2,19.17,6,14,5,다소 낮음
11120570,은평구,구산동,2026,11120570.0,서울특별시,은평구,구산동,2025.0,635.0,50.0,90.0,31.0,37.0,133.0,122.0,1.0,16.0,18.0,137.0,2025,Y,11120570.0,구산동,2024.0,30351,-1.04,-5.07,94.93,,2024,Y,apartment,아파트,11380.0,구산동,2026.0,true,322.0,82.0,163.0,23380.0,23218.9575,51850.0,50885.97,61.20666666666667,보통,true,-280.81,-306.24,9.1225,-205.58999999999997,-6.7733333333333325,19.27,31.776666666666667,22.945,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 구산동,37.60985335591025,126.91073495782086,2026.0,N,10,4,3,3,3,9,13,23,28,0,1,29,1,1,1,33,33,12,5,14,0,1,1,86,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,89.08,37.91,75.59,99.65,26.74,33.72,1.16,38.37,75.56,1.0,매우 풍부,latest/static 생활시설,Y,26,26,270059,266123,536182,3936,-3936,303330,50.37,49.63,0.73,ride_more_than_alight,61.0,3600,12,14,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,513250,399182,912432,-114068,114068,61.0,0,1,0,-12.5,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,5480786.39,-30709.980000000447,matched,,4.3742,5.0963,4.7286,4.878,0.2415,3.8637,5,58.5673,11.2354,23.2925,23.2925,,29.0969,4,11.0429,5.0137,62.4774,67.9294,36.6159,4,76.6548,76.6548,1,1.9359,1.9359,1,4.8991,4.8991,1,,,0,,,,0,12.737,27.1006,19.9188,2,24.7122,7,18,3,다소 높음
11120580,은평구,대조동,2026,11120580.0,서울특별시,은평구,대조동,2025.0,1938.0,137.0,110.0,106.0,117.0,554.0,213.0,36.0,62.0,71.0,532.0,2025,Y,11120580.0,대조동,2024.0,26741,0.2,0.18,100.18,,2024,Y,apartment,아파트,11380.0,대조동,2026.0,true,868.0,218.0,171.0,16475.0,16658.122499999998,41125.0,47676.4525,80.27749999999999,매우높음,true,-261.27,-328.25,-2.0675,-227.82,-21.012499999999996,16.7575,21.6025,19.18,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 대조동,37.617801160807915,126.92011688484064,2026.0,N,6,0,2,0,2,4,4,10,119,0,0,119,0,0,0,14,14,8,3,2,1,0,0,143,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,93.43,28.52,86.74,6.99,83.22,0.0,9.79,59.68,2.0,풍부,latest/static 생활시설,Y,14,14,203487,175190,378677,28297,-28297,122513,53.74,46.26,7.47,ride_more_than_alight,61.0,1769,7,7,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,1341309,1394763,2736072,53454,53454,61.0,1,0,0,1.95,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,213711,5936.4167,5936.4167,-0.5489,-0.5489,5100,36.0,0.0,146.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,12211163.89,-64547.36999999918,matched,,14.1507,20.0076,22.0395,19.2412,8.6957,16.8269,5,51.5968,11.6216,24.5983,24.5983,,28.1038,4,11.5883,13.8444,49.5131,76.0178,37.7409,4,57.8842,57.8842,1,1.3673,1.3673,1,14.6906,14.6906,1,11.1034,11.1034,1,,,,0,30.4857,22.6632,26.5745,2,24.2864,8,19,3,다소 높음
11120590,은평구,응암1동,2026,11120590.0,서울특별시,은평구,응암1동,2025.0,1200.0,103.0,136.0,77.0,79.0,237.0,140.0,4.0,47.0,60.0,317.0,2025,Y,11120590.0,응암1동,2024.0,31628,-0.69,19.6,119.6,,2024,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,1,1,1,3,6,17,94,0,0,94,0,0,0,10,10,5,5,0,0,0,0,121,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,71.71,89.44,28.52,68.9,14.05,77.69,0.0,8.26,64.64,2.0,풍부,latest/static 생활시설,Y,13,13,416692,798612,1215304,-381920,381920,465868,34.29,65.71,-31.43,alight_more_than_ride,61.0,4560,6,7,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,5987487.85,-52139.26000000071,matched,,8.6134,11.8913,9.0049,16.2602,0.9662,9.3472,5,61.033,11.3444,29.4284,29.4284,,32.8086,4,,,,,,0,63.747,63.747,1,4.388,4.388,1,0.0,0.0,1,,,0,,,,0,14.0732,24.2904,19.1818,2,21.5788,6,14,4,보통
11120600,은평구,응암2동,2026,11120600.0,서울특별시,은평구,응암2동,2025.0,462.0,29.0,71.0,19.0,45.0,85.0,63.0,4.0,9.0,15.0,122.0,2025,Y,11120600.0,응암2동,2024.0,26291,-0.8,-1.5,98.5,,2024,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,1,0,0,1,4,20,17,0,0,17,0,0,0,1,1,0,1,0,0,0,0,38,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,82.63,17.61,28.52,7.04,52.63,44.74,0.0,2.63,33.95,5.0,매우 부족,latest/static 생활시설,Y,36,36,413419,346706,760125,66713,-66713,392537,54.39,45.61,8.78,ride_more_than_alight,61.0,6124,22,14,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,3558336.19,-34495.43000000017,matched,,3.0762,4.53,2.7549,4.065,0.9662,3.0785,5,50.7279,11.3101,24.1805,24.1805,,27.5997,4,,,,,,0,27.4704,27.4704,1,2.7445,2.7445,1,0.0,0.0,1,,,0,,,,0,7.6673,26.6042,17.1357,2,13.0048,6,14,7,매우 낮음
11120650,은평구,신사1동,2026,11120650.0,서울특별시,은평구,신사1동,2025.0,825.0,89.0,66.0,33.0,61.0,182.0,128.0,3.0,32.0,45.0,186.0,2025,Y,11120650.0,신사1동,2024.0,25320,-1.24,-5.96,94.04,,2024,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,1,0,1,4,11,35,0,0,35,0,0,0,15,15,9,1,4,0,0,0,61,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,43.31,28.52,89.2,18.03,57.38,0.0,24.59,49.27,3.0,보통,latest/static 생활시설,Y,14,14,256522,277816,534338,-21294,21294,277776,48.01,51.99,-3.99,alight_more_than_ride,61.0,2649,8,6,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,4261935.43,-38616.76000000071,matched,,5.7998,6.946,6.7434,12.1951,0.7246,6.4818,5,48.8531,11.1731,23.0712,23.0712,,26.5421,4,,,,,,0,45.5792,45.5792,1,1.9293,1.9293,1,0.0,0.0,1,,,0,,,,0,9.5227,26.0637,17.7932,2,16.3876,6,14,6,낮음
11120660,은평구,신사2동,2026,11120660.0,서울특별시,은평구,신사2동,2025.0,463.0,52.0,70.0,17.0,27.0,115.0,58.0,2.0,27.0,8.0,87.0,2025,Y,11120660.0,신사2동,2024.0,18150,-0.99,-10.31,89.69,,2024,Y,apartment,아파트,11380.0,신사동,2026.0,true,662.0,273.0,241.0,21062.5,22374.68,32437.5,33064.274999999994,66.06,보통,true,-239.34999999999997,-306.01,-2.7975,-56.239999999999995,-13.697499999999998,20.5225,24.17,22.345,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 신사동,37.59517892114733,126.90962402256244,2026.0,N,6,2,3,2,1,6,8,14,23,0,0,23,1,1,1,9,9,5,4,0,0,0,0,47,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,57.63,27.46,75.59,63.15,29.79,48.94,2.13,19.15,55.96,2.0,풍부,latest/static 생활시설,Y,34,34,556830,549650,1106480,7180,-7180,435860,50.32,49.68,0.65,ride_more_than_alight,61.0,3947,12,22,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1965197,1921890,3887087,-43307,43563,61.0,1,1,0,-1.11,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,2464074.5,-20741.98999999976,matched,,3.0837,3.2088,3.9885,2.168,0.4831,2.5864,5,35.0087,11.2509,21.9893,21.9893,,22.5595,4,16.3599,10.5127,59.1781,69.2184,38.8173,4,53.487,53.487,1,3.9951,3.9951,1,20.8706,20.8706,1,,,0,,,,0,4.7816,28.4077,16.5947,2,22.7015,7,18,3,다소 높음
11120670,은평구,증산동,2026,11120670.0,서울특별시,은평구,증산동,2025.0,521.0,47.0,65.0,21.0,40.0,121.0,69.0,3.0,26.0,10.0,119.0,2025,Y,11120670.0,증산동,2024.0,15823,-10.69,5.14,105.14,,2024,Y,apartment,아파트,11380.0,증산동,2026.0,true,236.0,131.0,87.0,35237.5,34084.0075,92150.0,87319.88333333333,40.67666666666667,보통,true,-329.43,-332.22,21.89,165.27999999999997,114.51,20.192500000000003,29.543333333333333,22.174999999999997,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 은평구 증산동,37.588430642705525,126.90895967360944,2026.0,N,7,1,1,2,0,3,4,11,26,0,0,26,1,1,1,7,7,3,1,3,0,0,0,45,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,31.92,75.59,51.29,24.44,57.78,2.22,15.56,48.71,3.0,보통,latest/static 생활시설,Y,12,12,507883,503921,1011804,3962,-3962,251274,50.2,49.8,0.39,ride_more_than_alight,61.0,3405,4,8,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,2517787,2527429,5045216,9642,9642,61.0,2,0,0,0.19,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터 우선 + 없으면 가장 최신 연도/최신 기간 지표 사용,1884747.39,-18238.360000000102,matched,,3.5189,4.4168,4.2352,2.71,0.7246,3.1211,5,30.5155,8.2295,25.832,25.832,,22.6022,4,5.8623,3.6228,76.4337,69.5836,38.8756,4,44.9173,44.9173,1,3.6532,3.6532,1,27.0889,27.0889,1,,,0,,,,0,3.2538,28.7361,15.9949,2,22.3219,7,18,3,다소 높음
